Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1007,Macquarie Airports,Transportation,Australia,2870.0,930,21210.0,5640.0
2009,1205,Macquarie Airports,Transportation,Australia,3480.0,1430,12150.0,1700.0
