Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,563,Sumitomo Realty,Real Estate,Japan,8319.0,643.1,46675.0,18446.0
2014,588,Sumitomo Realty,Real Estate,Japan,8272.0,740.8,39186.0,18559.0
2015,716,Sumitomo Realty,Real Estate,Japan,6890.0,622.2,36607.0,17997.0
2016,635,Sumitomo Realty,Real Estate,Japan,6989.0,779.6,38049.0,15222.0
2017,621,Sumitomo Realty,Real Estate,Japan,8994.0,948.1,41130.0,12270.0
2018,605,Sumitomo Realty,Real Estate,Japan,8557.0,1080.3,48772.0,19253.0
2019,635,Sumitomo Realty,Construction,Japan,9081.0,1000.0,45458.0,17317.0
2020,591,Sumitomo Realty,Construction,Japan,9348.0,1327.5,47825.0,12913.0
2021,578,Sumitomo Realty,Construction,Japan,8910.0,1465.7,53523.0,16355.0
2022,810,Sumitomo Realty,Construction,Japan,8419.0,1292.8,49534.0,12580.0
