Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,711,United Utilities,Utilities,United Kingdom,4570.0,850,24140.0,12140.0
2009,660,United Utilities,Utilities,United Kingdom,4690.0,1800,20540.0,4930.0
2010,1234,United Utilities,Utilities,United Kingdom,3460.0,260,13970.0,5630.0
2011,1126,United Utilities,Utilities,United Kingdom,3701.0,612.3,14596.0,6287.0
2012,1202,United Utilities,Utilities,United Kingdom,2425.0,734.3,14973.0,6643.0
2013,1277,United Utilities,Utilities,United Kingdom,2508.0,507.2,16027.0,7109.0
2014,1055,United Utilities,Utilities,United Kingdom,2600.0,1053.3,16783.0,9086.0
2015,1253,United Utilities,Utilities,United Kingdom,2833.0,587.3,17407.0,9558.0
2016,1316,United Utilities,Utilities,United Kingdom,2653.0,432.9,17584.0,9002.0
2017,1335,United Utilities,Utilities,United Kingdom,2449.0,607.7,15940.0,8475.0
2018,1799,United Utilities,Utilities,United Kingdom,2188.0,543.0,16593.0,7083.0
2019,1819,United Utilities,Utilities,United Kingdom,2387.0,497.0,16805.0,7278.0
2020,1876,United Utilities,Utilities,United Kingdom,2344.0,394.8,17373.0,7760.0
