Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,248,Northrop Grumman,Aerospace & Defense,United States,32020.0,1790,33370.0,26560.0
2009,591,Northrop Grumman,Aerospace & Defense,United States,33890.0,-1260,30200.0,12220.0
2010,216,Northrop Grumman,Aerospace & Defense,United States,33760.0,1690,30250.0,19080.0
2011,272,Northrop Grumman,Aerospace & Defense,United States,34757.0,2053.0,31421.0,19256.0
2012,349,Northrop Grumman,Aerospace & Defense,United States,26412.0,2118.0,25411.0,15661.0
2013,362,Northrop Grumman,Aerospace & Defense,United States,25218.0,1978.0,26543.0,16314.0
2014,345,Northrop Grumman,Aerospace & Defense,United States,24661.0,1952.0,26381.0,26865.0
2015,336,Northrop Grumman,Aerospace & Defense,United States,23979.0,2069.0,26572.0,31973.0
2016,319,Northrop Grumman,Aerospace & Defense,United States,23526.0,1990.0,24454.0,36370.0
2017,297,Northrop Grumman,Aerospace & Defense,United States,24508.0,2200.0,28010.0,41747.0
2018,305,Northrop Grumman,Aerospace & Defense,United States,26271.0,2114.0,34795.0,56727.0
2019,277,Northrop Grumman,Aerospace & Defense,United States,30095.0,3229.0,37653.0,47786.0
2020,241,Northrop Grumman,Aerospace & Defense,United States,34272.0,2253.0,43203.0,55124.0
2021,225,Northrop Grumman,Aerospace & Defense,United States,36799.0,3189.0,44469.0,55762.0
2022,236,Northrop Grumman,Aerospace & Defense,United States,35667.0,7005.0,42579.0,69840.0
