Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,291,Petro Canada,Oil & Gas Operations,Canada,21880.0,2760,24040.0,23250.0
2009,273,Petro Canada,Oil & Gas Operations,Canada,22510.0,2540,24610.0,10720.0
