Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2014,1558,SINOPEC Engineering (Group),Chemicals,China,7091.0,594.0,7824.0,4961.0
2015,1570,SINOPEC Engineering (Group),Chemicals,China,8009.0,566.3,8395.0,4392.0
2016,1572,SINOPEC Engineering (Group),Chemicals,China,7235.0,528.2,8994.0,3910.0
