Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2017,584,Newell Brands,Consumer Durables,United States,13264.0,527.2,33838.0,22297.0
2018,544,Newell Brands,Consumer Durables,United States,14493.0,2163.6,33469.0,13142.0
2019,1641,Newell Brands,Consumer Durables,United States,9838.0,-7750.0,17716.0,6410.0
2020,1833,Newell Brands,Consumer Durables,United States,8903.0,106.6,15642.0,5878.0
2021,1720,Newell Brands,Consumer Durables,United States,9385.0,-770.0,14700.0,11382.0
2022,1769,Newell Brands,Consumer Durables,United States,10589.0,572.0,14179.0,9447.0
