Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1094,Arrow Electronics,Technology Hardware & Equipment,United States,15980.0,410,8060.0,4010.0
2009,1454,Arrow Electronics,Technology Hardware & Equipment,United States,16760.0,-610,7120.0,1980.0
2010,1454,Arrow Electronics,Technology Hardware & Equipment,United States,14680.0,120,7760.0,3470.0
2011,1011,Arrow Electronics,Consumer Durables,United States,18745.0,479.6,9601.0,4496.0
2012,1001,Arrow Electronics,Consumer Durables,United States,21390.0,598.8,9829.0,4617.0
2013,1083,Arrow Electronics,Consumer Durables,United States,20405.0,506.3,10786.0,4394.0
2014,1078,Arrow Electronics,Consumer Durables,United States,21357.0,399.4,12061.0,5977.0
2015,1082,Arrow Electronics,Consumer Durables,United States,22769.0,498.0,12443.0,5861.0
2016,996,Arrow Electronics,Consumer Durables,United States,23282.0,497.7,13022.0,5829.0
2017,1025,Arrow Electronics,Consumer Durables,United States,23825.0,522.8,14206.0,6310.0
2018,1185,Arrow Electronics,Consumer Durables,United States,27929.0,427.3,16125.0,6725.0
2019,914,Arrow Electronics,Trading Companies,United States,29677.0,716.0,17784.0,7237.0
2020,1449,Arrow Electronics,Trading Companies,United States,28142.0,-295.3,15391.0,4950.0
2021,982,Arrow Electronics,Trading Companies,United States,28673.0,584.4,17054.0,8731.0
2022,984,Arrow Electronics,Trading Companies,United States,34477.0,1108.2,19536.0,7570.0
