Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,916,Starwood Hotels,"Hotels, Restaurants & Leisure",United States,6150.0,540,9620.0,8910.0
2009,1294,Starwood Hotels,"Hotels, Restaurants & Leisure",United States,5910.0,330,9700.0,2110.0
2010,1419,Starwood Hotels,"Hotels, Restaurants & Leisure",United States,4710.0,70,8760.0,7250.0
2011,996,Starwood Hotels,"Hotels, Restaurants & Leisure",United States,5071.0,478.0,9776.0,11115.0
2012,1102,Starwood Hotels,"Hotels, Restaurants & Leisure",United States,5624.0,489.0,9560.0,10988.0
2013,1066,Starwood Hotels,"Hotels, Restaurants & Leisure",United States,6321.0,562.0,8861.0,12266.0
2014,1103,Starwood Hotels,"Hotels, Restaurants & Leisure",United States,6087.0,565.0,8762.0,15421.0
2015,1171,Starwood Hotels,"Hotels, Restaurants & Leisure",United States,5983.0,643.0,8659.0,14575.0
2016,1214,Starwood Hotels,"Hotels, Restaurants & Leisure",United States,5765.0,489.0,8268.0,13394.0
