Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1537,Electronic Arts,IT Software & Services,United States,3150.0,-390,6450.0,14980.0
2009,1577,Electronic Arts,IT Software & Services,United States,4480.0,-1140,5200.0,5250.0
2015,1195,Electronic Arts,Consumer Durables,United States,4455.0,847.0,6167.0,17709.0
2016,1170,Electronic Arts,Consumer Durables,United States,4292.0,652.0,6470.0,20374.0
2017,983,Electronic Arts,Consumer Durables,United States,4608.0,1300.0,7719.0,27352.0
2018,1004,Electronic Arts,Consumer Durables,United States,5137.0,1043.0,8584.0,40737.0
2019,1007,Electronic Arts,Consumer Durables,United States,5316.0,1417.0,8857.0,27904.0
2020,849,Electronic Arts,Consumer Durables,United States,5312.0,2830.0,11161.0,33098.0
2021,915,Electronic Arts,Consumer Durables,United States,5668.0,1179.0,12420.0,40570.0
2022,1315,Electronic Arts,Consumer Durables,United States,6557.0,640.0,13930.0,36022.0
