Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,1985,Shanghai Construction,Construction,China,10529.0,139.0,7426.0,1944.0
2013,1418,Shanghai Construction,Construction,China,14469.0,254.0,13272.0,2669.0
2014,1360,Shanghai Construction,Construction,China,16224.0,263.2,15790.0,2763.0
2015,1038,Shanghai Construction,Construction,China,18154.0,287.6,18869.0,8283.0
2016,1131,Shanghai Construction,Construction,China,19508.0,298.4,21902.0,4706.0
2017,1096,Shanghai Construction,Construction,China,19822.0,315.4,25091.0,5467.0
2018,1068,Shanghai Construction,Construction,China,21904.0,394.5,30292.0,5131.0
2019,1031,Shanghai Construction,Construction,China,25408.0,420.0,31449.0,5193.0
2020,1042,Shanghai Construction,Construction,China,28314.0,392.8,32784.0,4147.0
2021,829,Shanghai Construction,Construction,China,33395.0,445.5,45358.0,4047.0
2022,923,Shanghai Construction,Construction,China,43403.0,584.4,55507.0,4219.0
