Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,790,Sistema,Telecommunications services,Russia,29979.0,198.0,43666.0,8137.0
2014,384,Sistema,Telecommunications services,Russia,35498.0,2333.9,44424.0,9820.0
2015,1198,Sistema,Telecommunications services,Russia,28624.0,-4087.6,20670.0,3010.0
2016,1440,Sistema,Telecommunications services,Russia,11560.0,-8.6,17777.0,2733.0
2017,1481,Sistema,Telecommunications services,Russia,10782.0,-44.6,18087.0,3684.0
2018,1482,Sistema,Telecommunications services,Russia,12172.0,-1614.6,19761.0,1715.0
2019,1467,Sistema,Telecommunications Services,Russia,12460.0,-731.0,21124.0,1374.0
2020,1412,Sistema,Telecommunications Services,Russia,10152.0,442.0,20343.0,1886.0
2021,1818,Sistema,Telecommunications Services,Russia,9559.0,98.0,19216.0,4662.0
2022,1837,Sistema,Telecommunications Services,Russia,10887.0,-9.8,21016.0,1511.0
