Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,1493,Taishin Financial Holdings,Diversified Financials,Taiwan,2402.0,264.8,84225.0,2654.0
2013,1403,Taishin Financial Holdings,Diversified Financials,Taiwan,2357.0,311.4,86230.0,2830.0
2014,1114,Taishin Financial Holdings,Diversified Financials,Taiwan,2464.0,650.0,95877.0,3578.0
2015,1745,Taishin Financial Holdings,Diversified Financials,Taiwan,2770.0,53.6,43738.0,3778.0
2016,1390,Taishin Financial Holdings,Diversified Financials,Taiwan,1565.0,416.4,46282.0,3264.0
2017,1483,Taishin Financial Holdings,Diversified Financials,Taiwan,1439.0,353.5,48931.0,3902.0
2018,1439,Taishin Financial Holdings,Diversified Financials,Taiwan,1731.0,451.5,59526.0,4901.0
2019,1513,Taishin Financial Holdings,Diversified Financials,Taiwan,1839.0,429.0,58135.0,4806.0
2020,1427,Taishin Financial Holdings,Diversified Financials,Taiwan,2053.0,468.7,67750.0,4571.0
2021,1327,Taishin Financial Holdings,Diversified Financials,Taiwan,2018.0,492.2,78157.0,5276.0
2022,1367,Taishin Financial Holdings,Diversified Financials,Taiwan,2601.0,727.2,90814.0,7546.0
