Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,946,Toppan Printing,Media,Japan,13260.0,220,15560.0,7240.0
2009,691,Toppan Printing,Media,Japan,16740.0,390,17850.0,4220.0
2010,940,Toppan Printing,Media,Japan,16610.0,-80,16900.0,6050.0
2011,1072,Toppan Printing,Media,Japan,16122.0,125.2,17682.0,5590.0
2012,1078,Toppan Printing,Media,Japan,18724.0,146.2,20283.0,5214.0
2013,1207,Toppan Printing,Media,Japan,18246.0,37.1,19121.0,4618.0
2014,1378,Toppan Printing,Media,Japan,15616.0,208.4,16086.0,4937.0
2015,1428,Toppan Printing,Media,Japan,14337.0,173.2,15968.0,5065.0
2016,1336,Toppan Printing,Media,Japan,12398.0,202.6,15577.0,6189.0
2017,1142,Toppan Printing,Media,Japan,13219.0,349.3,16399.0,7016.0
2018,1318,Toppan Printing,Media,Japan,12916.0,423.3,18981.0,5344.0
2019,1476,Toppan Printing,Business Services & Supplies,Japan,13195.0,239.0,19310.0,5123.0
2020,988,Toppan Printing,Business Services & Supplies,Japan,13465.0,965.8,20664.0,5218.0
2021,960,Toppan Printing,Business Services & Supplies,Japan,13732.0,814.0,21872.0,6108.0
2022,1223,Toppan Printing,Business Services & Supplies,Japan,13819.0,982.0,20319.0,5566.0
