Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2010,1191,Red Electrica,Utilities,Spain,1720.0,470,8800.0,6720.0
2011,1303,Red Electrica,Utilities,Spain,1870.0,522.3,11031.0,7230.0
2012,1398,Red Electrica,Utilities,Spain,2121.0,596.3,11214.0,6379.0
2013,1295,Red Electrica,Utilities,Spain,2316.0,649.5,11997.0,7476.0
2014,1158,Red Electrica,Utilities,Spain,2334.0,702.5,12980.0,10996.0
2015,1158,Red Electrica,Utilities,Spain,2450.0,952.2,12776.0,11335.0
2016,1235,Red Electrica,Utilities,Spain,2150.0,672.0,11513.0,11751.0
2017,1336,Red Electrica,Utilities,Spain,2138.0,704.6,11128.0,10742.0
2018,1425,Red Electrica,Utilities,Spain,2190.0,755.5,13110.0,11128.0
2019,1388,Red Electrica,Utilities,Spain,2299.0,831.0,12962.0,11118.0
2020,1374,Red Electrica,Utilities,Spain,2247.0,803.7,14298.0,9479.0
2021,1670,Red Electrica,Utilities,Spain,2264.0,708.1,15842.0,9698.0
2022,1829,Red Electrica,Utilities,Spain,2308.0,804.5,15903.0,10777.0
