Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,630,Halkbank,Banking,Turkey,4813.0,1195.1,47306.0,9767.0
2012,657,Halkbank,Banking,Turkey,5502.0,1212.2,48902.0,8926.0
2013,543,Halkbank,Banking,Turkey,6220.0,1481.4,60973.0,13318.0
2014,659,Halkbank,Banking,Turkey,6421.0,1565.6,61098.0,7939.0
2015,804,Halkbank,Banking,Turkey,6556.0,1038.8,68647.0,6605.0
2016,878,Halkbank,Banking,Turkey,6256.0,1008.3,66735.0,4829.0
2017,932,Halkbank,Banking,Turkey,7018.0,731.4,70996.0,3462.0
2018,873,Halkbank,Banking,Turkey,7659.0,1144.3,82276.0,2195.0
2019,896,Halkbank,Banking,Turkey,8324.0,919.0,78040.0,1329.0
2020,1247,Halkbank,Banking,Turkey,8952.0,253.1,76310.0,930.0
2021,971,Halkbank,Banking,Turkey,7663.0,524.2,93672.0,1358.0
2022,1353,Halkbank,Banking,Turkey,7663.0,524.2,93672.0,1967.0
