Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,363,Acciona,Construction,Spain,10880.0,1340,52900.0,16300.0
2009,398,Acciona,Construction,Spain,17630.0,650,53530.0,6340.0
2010,463,Acciona,Construction,Spain,9340.0,1810,29460.0,6970.0
2011,1062,Acciona,Construction,Spain,8384.0,223.9,26545.0,5901.0
2012,1285,Acciona,Construction,Spain,8609.0,261.7,25272.0,4319.0
2013,1360,Acciona,Construction,Spain,9256.0,249.9,24906.0,3561.0
2014,1443,Acciona,Construction,Spain,8772.0,-2618.1,23127.0,4916.0
2015,1538,Acciona,Construction,Spain,8621.0,245.4,19534.0,4542.0
2016,1682,Acciona,Construction,Spain,7257.0,229.6,17139.0,4345.0
2017,1449,Acciona,Construction,Spain,6612.0,389.4,18361.0,4576.0
2018,1643,Acciona,Construction,Spain,8182.0,248.3,20591.0,4588.0
2019,1653,Acciona,Construction,Spain,8860.0,386.0,17076.0,5953.0
2020,1647,Acciona,Construction,Spain,8049.0,394.0,19474.0,5392.0
2021,1412,Acciona,Construction,Spain,7378.0,434.3,22352.0,9183.0
2022,1497,Acciona,Construction,Spain,9579.0,392.5,22292.0,11118.0
