Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,1553,China Communications Services,Telecommunications services,China,9750.0,381.0,7217.0,4659.0
2014,1626,China Communications Services,Telecommunications services,China,11139.0,364.0,7970.0,3098.0
2015,1702,China Communications Services,Telecommunications services,China,11877.0,348.9,8504.0,3261.0
2016,1530,China Communications Services,Telecommunications services,China,12876.0,371.9,8919.0,3322.0
2017,1518,China Communications Services,Telecommunications services,China,13309.0,382.5,9007.0,4341.0
2018,1623,China Communications Services,Telecommunications services,China,14011.0,401.1,10862.0,4517.0
2019,1502,China Communications Services,Telecommunications Services,China,16047.0,441.0,11787.0,6127.0
2020,1488,China Communications Services,Telecommunications Services,China,16988.0,442.6,12567.0,4923.0
2021,1337,China Communications Services,Telecommunications Services,China,17811.0,446.3,14448.0,3156.0
2022,1649,China Communications Services,Telecommunications Services,China,20778.0,489.2,15695.0,2966.0
