Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2017,1866,Guoco Group,Diversified Financials,Hong Kong,1815.0,465.0,14870.0,3811.0
2018,1608,Guoco Group,Diversified Financials,Hong Kong,3923.0,864.4,16444.0,4397.0
2020,1950,Guoco Group,Diversified Financials,Hong Kong,2446.0,556.8,17408.0,4635.0
