Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,744,IDGC Holding,Utilities,Russia,15144.0,456.0,23609.0,6428.0
2012,712,IDGC Holding,Utilities,Russia,18257.0,724.9,25073.0,5382.0
2013,797,IDGC Holding,Utilities,Russia,19697.0,728.0,27285.0,2592.0
2014,762,IDGC Holding,Utilities,Russia,21345.0,558.5,61111.0,2401.0
2015,984,IDGC Holding,Utilities,Russia,23368.0,-3179.8,58379.0,1671.0
2016,812,IDGC Holding,Utilities,Russia,12509.0,1044.6,29572.0,1569.0
