Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1506,Bank of Greece,Banking,Greece,1790.0,230,46080.0,2190.0
2009,1266,Bank of Greece,Banking,Greece,2230.0,310,62370.0,920.0
2010,1144,Bank of Greece,Banking,Greece,2660.0,310,98580.0,1130.0
2011,1418,Bank of Greece,Banking,Greece,2500.0,245.2,124240.0,928.0
2012,1500,Bank of Greece,Banking,Greece,2638.0,191.2,185993.0,413.0
2013,1118,Bank of Greece,Banking,Greece,5433.0,336.0,210652.0,366.0
2014,979,Bank of Greece,Banking,Greece,2762.0,1103.0,150878.0,432.0
2015,1024,Bank of Greece,Banking,Greece,1606.0,868.2,124818.0,206.0
2016,953,Bank of Greece,Banking,Greece,2170.0,1289.5,177673.0,218.0
2017,1727,Bank of Greece,Banking,Greece,1935.0,1208.4,,240.0
2018,1860,Bank of Greece,Banking,Greece,1679.0,1062.3,,354.0
2020,1055,Bank of Greece,Banking,Greece,1326.0,942.8,122526.0,286.0
2021,1933,Bank of Greece,Banking,Greece,1324.0,942.8,,366.0
2022,1245,Bank of Greece,Banking,Greece,1122.0,754.0,224156.0,385.0
