Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,735,PKO Bank Polski,Banking,Poland,3180.0,740,34800.0,18120.0
2009,618,PKO Bank Polski,Banking,Poland,4370.0,1180,44120.0,5220.0
2010,468,PKO Bank Polski,Banking,Poland,4510.0,1050,45360.0,16080.0
2011,510,PKO Bank Polski,Banking,Poland,4905.0,1069.7,57335.0,18177.0
2012,610,PKO Bank Polski,Banking,Poland,4814.0,1103.2,55389.0,13909.0
2013,580,PKO Bank Polski,Banking,Poland,5703.0,1211.6,62333.0,13799.0
2014,623,PKO Bank Polski,Banking,Poland,4873.0,1021.9,66026.0,17394.0
2015,743,PKO Bank Polski,Banking,Poland,4953.0,1031.3,70017.0,11467.0
2016,938,PKO Bank Polski,Banking,Poland,3759.0,691.8,67598.0,8228.0
2017,900,PKO Bank Polski,Banking,Poland,3811.0,728.5,68412.0,10500.0
2018,845,PKO Bank Polski,Banking,Poland,4229.0,822.4,85447.0,14856.0
2019,812,PKO Bank Polski,Banking,Poland,4660.0,1035.0,86313.0,12881.0
2020,958,PKO Bank Polski,Banking,Poland,4829.0,1050.0,91898.0,6644.0
2021,970,PKO Bank Polski,Banking,Poland,4371.0,678.6,102467.0,10917.0
2022,939,PKO Bank Polski,Banking,Poland,4450.0,1261.8,103733.0,10901.0
