Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,937,Luxottica Group,Consumer Durables,Italy,6170.0,560,6480.0,12670.0
2009,757,Luxottica Group,Consumer Durables,Italy,7250.0,720,10370.0,6030.0
2010,724,Luxottica Group,Consumer Durables,Italy,7100.0,440,10360.0,12150.0
2011,795,Luxottica Group,Consumer Durables,Italy,7762.0,535.5,9918.0,14816.0
2012,781,Luxottica Group,Retailing,Italy,8664.0,629.8,11203.0,16836.0
2013,729,Luxottica Group,Retailing,Italy,9348.0,714.6,10906.0,23688.0
2014,742,Luxottica Group,Retailing,Italy,9708.0,723.2,11138.0,27509.0
2015,730,Luxottica Group,Retailing,Italy,10150.0,852.4,11610.0,30898.0
2016,734,Luxottica Group,Retailing,Italy,9799.0,891.7,10482.0,26049.0
2017,753,Luxottica Group,Retailing,Italy,10051.0,940.8,10864.0,25915.0
2018,793,Luxottica Group,Retailing,Italy,10329.0,1171.3,12059.0,30008.0
