Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2019,1915,Meritz Securities,Diversified Financials,South Korea,1533.0,389.0,28068.0,2489.0
2020,1402,Meritz Securities,Diversified Financials,South Korea,7411.0,432.3,33044.0,1541.0
2021,1559,Meritz Securities,Diversified Financials,South Korea,1772.0,463.8,40465.0,2644.0
2022,1644,Meritz Securities,Diversified Financials,South Korea,2396.0,657.3,45517.0,3015.0
