Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1001,Bank Central Asia,Banking,Indonesia,2150.0,470,19590.0,9630.0
2009,930,Bank Central Asia,Banking,Indonesia,2030.0,480,23170.0,4790.0
2010,796,Bank Central Asia,Banking,Indonesia,2070.0,520,22460.0,12650.0
2011,755,Bank Central Asia,Banking,Indonesia,2885.0,721.6,29946.0,18910.0
2012,700,Bank Central Asia,Banking,Indonesia,3110.0,941.2,35901.0,21083.0
2013,613,Bank Central Asia,Banking,Indonesia,4043.0,1216.0,45966.0,27091.0
2014,661,Bank Central Asia,Banking,Indonesia,3995.0,1364.3,40781.0,23865.0
2015,630,Bank Central Asia,Banking,Indonesia,4444.0,1389.6,44605.0,28940.0
2016,620,Bank Central Asia,Banking,Indonesia,4411.0,1344.9,43117.0,24520.0
2017,564,Bank Central Asia,Banking,Indonesia,4822.0,1549.3,50231.0,32111.0
2018,574,Bank Central Asia,Banking,Indonesia,5164.0,1773.2,55218.0,40208.0
2019,553,Bank Central Asia,Banking,Indonesia,5233.0,1816.0,57357.0,49380.0
2020,487,Bank Central Asia,Banking,Indonesia,6008.0,2019.9,66198.0,42846.0
2021,436,Bank Central Asia,Banking,Indonesia,5950.0,1865.7,76553.0,53110.0
2022,518,Bank Central Asia,Banking,Indonesia,6097.0,2262.6,87689.0,67618.0
