Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,85,Banco Bradesco,Banking,Brazil,36120.0,4110,192650.0,59800.0
2009,78,Banco Bradesco,Banking,Brazil,39970.0,3260,194510.0,26750.0
2010,51,Banco Bradesco,Banking,Brazil,59100.0,4600,281400.0,54500.0
2011,46,Banco Bradesco,Banking,Brazil,70148.0,6037.2,373517.0,63283.0
2012,43,Banco Bradesco,Banking,Brazil,79803.0,5919.6,397074.0,65294.0
2013,45,Banco Bradesco,Banking,Brazil,78349.0,5554.5,417528.0,71571.0
2014,63,Banco Bradesco,Banking,Brazil,74136.0,5562.2,384927.0,58498.0
2015,61,Banco Bradesco,Banking,Brazil,66708.0,6506.3,403072.0,51372.0
2016,78,Banco Bradesco,Banking,Brazil,65869.0,5146.1,257544.0,41505.0
2017,62,Banco Bradesco,Banking,Brazil,70150.0,4327.1,362432.0,53511.0
2018,65,Banco Bradesco,Banking,Brazil,76500.0,4677.7,370504.0,61340.0
2019,68,Banco Bradesco,Banking,Brazil,62628.0,5220.0,332140.0,70702.0
2020,101,Banco Bradesco,Banking,Brazil,62043.0,5724.7,337867.0,31256.0
2021,154,Banco Bradesco,Banking,Brazil,26676.0,3207.8,306311.0,40862.0
2022,182,Banco Bradesco,Banking,Brazil,28331.0,4066.9,296888.0,43158.0
