Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,175,British American Tobacco,"Food, Drink & Tobacco",United Kingdom,23912.0,4805.9,41613.0,100906.0
2013,159,British American Tobacco,"Food, Drink & Tobacco",United Kingdom,24075.0,6088.0,44160.0,101989.0
2014,173,British American Tobacco,"Food, Drink & Tobacco",United Kingdom,23853.0,6102.3,44522.0,104252.0
2015,199,British American Tobacco,"Food, Drink & Tobacco",United Kingdom,23004.0,5129.0,40801.0,99647.0
2016,177,British American Tobacco,"Food, Drink & Tobacco",United Kingdom,20020.0,6554.3,46450.0,111042.0
2017,172,British American Tobacco,"Food, Drink & Tobacco",United Kingdom,19904.0,6271.5,49146.0,123765.0
2018,88,British American Tobacco,"Food, Drink & Tobacco",United Kingdom,26132.0,48335.8,190789.0,119987.0
2019,102,British American Tobacco,"Food, Drink & Tobacco",United Kingdom,32658.0,8043.0,186381.0,90924.0
2020,91,British American Tobacco,"Food, Drink & Tobacco",United Kingdom,33012.0,7276.8,186796.0,88822.0
2021,81,British American Tobacco,"Food, Drink & Tobacco",United States,33054.0,8207.1,188215.0,91649.0
2022,101,British American Tobacco,"Food, Drink & Tobacco",United Kingdom,35323.0,9336.9,186054.0,97492.0
