Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,1744,Tronox,Chemicals,United States,1832.0,1134.0,5511.0,2357.0
2021,1921,Tronox,Chemicals,United States,2765.0,969.0,6568.0,3054.0
