Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1561,Hachijuni Bank,Banking,Japan,1580.0,200,52090.0,3500.0
2009,1241,Hachijuni Bank,Banking,Japan,1970.0,200,61140.0,3000.0
2010,1582,Hachijuni Bank,Banking,Japan,1830.0,0,61200.0,2980.0
2011,1599,Hachijuni Bank,Banking,Japan,1773.0,180.9,65860.0,3130.0
2012,1568,Hachijuni Bank,Banking,Japan,1906.0,243.1,75888.0,3011.0
2013,1620,Hachijuni Bank,Banking,Japan,1998.0,209.7,80180.0,2869.0
2014,1517,Hachijuni Bank,Banking,Japan,1694.0,291.5,71493.0,2854.0
2015,1623,Hachijuni Bank,Banking,Japan,1441.0,260.2,66085.0,3607.0
2016,1643,Hachijuni Bank,Banking,Japan,1278.0,222.1,69104.0,2398.0
2017,1628,Hachijuni Bank,Banking,Japan,1838.0,252.3,73988.0,2726.0
2018,1590,Hachijuni Bank,Banking,Japan,1575.0,233.2,87532.0,2529.0
2019,1595,Hachijuni Bank,Banking,Japan,1360.0,172.0,91357.0,2083.0
2020,1628,Hachijuni Bank,Banking,Japan,1430.0,233.5,99077.0,1762.0
2021,1651,Hachijuni Bank,Banking,Japan,1314.0,172.6,112291.0,1714.0
2022,1617,Hachijuni Bank,Banking,Japan,1282.0,284.6,120899.0,1605.0
