Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,267,Japan Tobacco,"Food, Drink & Tobacco",Japan,17530.0,1790,27990.0,48860.0
2009,151,Japan Tobacco,"Food, Drink & Tobacco",Japan,25940.0,2390,50000.0,24020.0
2010,191,Japan Tobacco,"Food, Drink & Tobacco",Japan,28780.0,1270,37980.0,36300.0
2011,228,Japan Tobacco,"Food, Drink & Tobacco",Japan,27022.0,1481.4,40531.0,40498.0
2012,215,Japan Tobacco,"Food, Drink & Tobacco",Japan,29091.0,1743.9,42104.0,51983.0
2013,191,Japan Tobacco,"Food, Drink & Tobacco",Japan,24569.0,3876.3,42953.0,61574.0
2014,209,Japan Tobacco,"Food, Drink & Tobacco",Japan,23474.0,4498.9,41823.0,56891.0
2015,214,Japan Tobacco,"Food, Drink & Tobacco",Japan,23607.0,4009.3,39812.0,65153.0
2016,222,Japan Tobacco,"Food, Drink & Tobacco",Japan,19241.0,4011.8,37892.0,84335.0
2017,219,Japan Tobacco,"Food, Drink & Tobacco",Japan,19725.0,3880.9,40677.0,66379.0
2018,257,Japan Tobacco,"Food, Drink & Tobacco",Japan,19386.0,3527.0,46451.0,55045.0
2019,286,Japan Tobacco,"Food, Drink & Tobacco",Japan,20064.0,3492.0,49778.0,41213.0
2020,283,Japan Tobacco,"Food, Drink & Tobacco",Japan,19958.0,3194.1,51098.0,33416.0
2021,267,Japan Tobacco,"Food, Drink & Tobacco",Japan,19599.0,2905.9,52122.0,34061.0
2022,365,Japan Tobacco,"Food, Drink & Tobacco",Japan,21159.0,3080.7,50143.0,30534.0
