Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1205,IKB,Banking,Germany,4610.0,240,69400.0,750.0
2009,1173,IKB,Banking,Germany,6740.0,-50,79340.0,570.0
2010,1592,IKB,Banking,Germany,2980.0,-760,59020.0,690.0
