Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1111,Tata Motors,Capital Goods,India,7270.0,500,5770.0,6750.0
2009,1157,Tata Motors,Capital Goods,India,8540.0,540,8820.0,1130.0
2010,928,Tata Motors,Consumer Durables,India,13610.0,-490,14290.0,7930.0
2011,512,Tata Motors,Consumer Durables,India,20181.0,573.6,19307.0,15219.0
2012,348,Tata Motors,Consumer Durables,India,27141.0,2082.0,22571.0,16983.0
2013,334,Tata Motors,Consumer Durables,India,32568.0,2657.3,27558.0,15858.0
2014,332,Tata Motors,Consumer Durables,India,34479.0,1817.6,32376.0,19860.0
2015,263,Tata Motors,Consumer Durables,India,42302.0,2652.6,37409.0,28773.0
2016,278,Tata Motors,Consumer Durables,India,40516.0,2288.2,38926.0,20366.0
2017,290,Tata Motors,Consumer Durables,India,41204.0,1685.5,39487.0,24934.0
2018,385,Tata Motors,Consumer Durables,India,43028.0,1713.8,44606.0,16816.0
2019,769,Tata Motors,Consumer Durables,India,44925.0,-4065.0,46402.0,11639.0
2020,1037,Tata Motors,Consumer Durables,India,40469.0,-150.4,42364.0,4492.0
2021,784,Tata Motors,Consumer Durables,India,30175.0,-2123.6,41767.0,16065.0
2022,729,Tata Motors,Consumer Durables,India,39040.0,-2436.4,42321.0,22122.0
