Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,834,Saudi British Bank,Banking,Saudi Arabia,1740.0,810,20580.0,15220.0
2009,759,Saudi British Bank,Banking,Saudi Arabia,1780.0,700,26190.0,9600.0
2010,777,Saudi British Bank,Banking,Saudi Arabia,2040.0,540,35080.0,9500.0
2011,987,Saudi British Bank,Banking,Saudi Arabia,1419.0,502.1,33429.0,8000.0
2012,875,Saudi British Bank,Banking,Saudi Arabia,1479.0,770.3,36973.0,9119.0
2013,854,Saudi British Bank,Banking,Saudi Arabia,1632.0,863.9,41769.0,8933.0
2014,788,Saudi British Bank,Banking,Saudi Arabia,1728.0,1006.3,47275.0,12559.0
2015,782,Saudi British Bank,Banking,Saudi Arabia,1884.0,1137.3,49996.0,13076.0
2016,830,Saudi British Bank,Banking,Saudi Arabia,1905.0,1161.7,51136.0,9323.0
2017,923,Saudi British Bank,Banking,Saudi Arabia,2193.0,1038.4,49591.0,8799.0
2018,894,Saudi British Bank,Banking,Saudi Arabia,2007.0,1055.3,48699.0,13019.0
2019,804,Saudi British Bank,Banking,Saudi Arabia,2256.0,1315.0,46534.0,15760.0
2020,814,Saudi British Bank,Banking,Saudi Arabia,2925.0,802.8,70768.0,13494.0
2021,1273,Saudi British Bank,Banking,Saudi Arabia,2661.0,-1087.5,73689.0,15585.0
2022,868,Saudi British Bank,Banking,Saudi Arabia,2377.0,854.4,72554.0,24299.0
