Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2013,1929,FIBI Holdings,Banking,Israel,1430.0,161.0,28240.0,517.0
2014,1904,FIBI Holdings,Banking,Israel,1392.0,73.4,30440.0,686.0
2015,1921,FIBI Holdings,Banking,Israel,1214.0,64.9,30266.0,590.0
2016,1899,FIBI Holdings,Banking,Israel,1001.0,55.3,32258.0,514.0
2017,1887,FIBI Holdings,Banking,Israel,1134.0,66.2,33602.0,732.0
2018,1848,FIBI Holdings,Banking,Israel,1302.0,90.4,39117.0,883.0
2019,1918,FIBI Holdings,Banking,Israel,1131.0,98.0,35895.0,1051.0
2020,1960,FIBI Holdings,Banking,Israel,1393.0,116.5,40858.0,1058.0
2021,1929,FIBI Holdings,Banking,Israel,1483.0,104.4,52257.0,1194.0
2022,1877,FIBI Holdings,Banking,Israel,1627.0,204.3,57992.0,1707.0
