Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,3,Bank of America,Banking,United States,119190.0,14980,1715750.0,176530.0
2009,38,Bank of America,Banking,United States,113110.0,4010,1817940.0,25290.0
2010,3,Bank of America,Banking,United States,150450.0,6280,2223300.0,167630.0
2011,375,Bank of America,Banking,United States,134194.0,-2238.0,2264910.0,145542.0
2012,83,Bank of America,Banking,United States,115074.0,1446.0,2129046.0,105177.0
2013,28,Bank of America,Banking,United States,100078.0,4188.0,2209974.0,135483.0
2014,13,Bank of America,Banking,United States,101497.0,11429.0,2113758.0,183251.0
2015,23,Bank of America,Banking,United States,97021.0,4833.0,2114110.0,163171.0
2016,11,Bank of America,Banking,United States,91496.0,15844.0,2185498.0,156021.0
2017,7,Bank of America,Banking,United States,92214.0,16563.0,2196847.0,231876.0
2018,6,Bank of America,Banking,United States,102978.0,20294.0,2328478.0,313510.0
2019,5,Bank of America,Banking,United States,111904.0,28540.0,2377164.0,287339.0
2020,8,Bank of America,Banking,United States,112065.0,24129.0,2619954.0,208646.0
2021,6,Bank of America,Banking,United States,98841.0,17894.0,2832182.0,336288.0
2022,9,Bank of America,Banking,United States,96826.0,30995.0,3238223.0,303102.0
