Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,644,Eiffage,Construction,France,14120.0,500,30730.0,8200.0
2009,608,Eiffage,Construction,France,18420.0,420,36400.0,3370.0
2010,723,Eiffage,Construction,France,19570.0,270,36230.0,3950.0
2011,818,Eiffage,Construction,France,17845.0,310.6,34212.0,5120.0
2012,1036,Eiffage,Construction,France,17788.0,265.5,38114.0,3682.0
2013,1030,Eiffage,Construction,France,18002.0,282.9,33832.0,4086.0
2014,847,Eiffage,Construction,France,18948.0,341.2,37723.0,6661.0
2015,952,Eiffage,Construction,France,18570.0,364.8,38092.0,5751.0
2016,879,Eiffage,Construction,France,15591.0,346.0,30540.0,7017.0
2017,803,Eiffage,Construction,France,15826.0,525.4,31118.0,7318.0
2018,732,Eiffage,Construction,France,17216.0,614.7,36168.0,11525.0
2019,716,Eiffage,Construction,France,19926.0,742.0,34715.0,9560.0
2020,671,Eiffage,Construction,France,20919.0,811.5,36904.0,8000.0
2021,831,Eiffage,Construction,France,18991.0,427.5,41259.0,10170.0
2022,792,Eiffage,Construction,France,22690.0,918.4,38409.0,9860.0
