Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1683,GD Power Development,Utilities,China,2360.0,230,8150.0,7110.0
2009,1505,GD Power Development,Utilities,China,2360.0,230,8150.0,4680.0
2010,1787,GD Power Development,Utilities,China,2390.0,30,10050.0,5910.0
2011,1617,GD Power Development,Utilities,China,2821.0,233.6,13194.0,7025.0
2012,1079,GD Power Development,Utilities,China,6150.0,364.3,22927.0,6306.0
2013,799,GD Power Development,Utilities,China,7980.0,579.5,29213.0,8012.0
2014,698,GD Power Development,Utilities,China,10786.0,1021.4,40411.0,6551.0
2015,583,GD Power Development,Utilities,China,9915.0,975.1,39693.0,14119.0
2016,720,GD Power Development,Utilities,China,8606.0,694.3,38528.0,9019.0
2017,780,GD Power Development,Utilities,China,8261.0,637.5,38372.0,9457.0
2018,1084,GD Power Development,Utilities,China,9110.0,362.6,44384.0,8934.0
2019,1179,GD Power Development,Utilities,China,9746.0,207.0,39692.0,8235.0
2020,1083,GD Power Development,Utilities,China,16615.0,270.4,52378.0,5545.0
2021,1127,GD Power Development,Utilities,China,15965.0,144.3,53158.0,6778.0
2022,1099,GD Power Development,Utilities,China,23197.0,349.0,59022.0,7533.0
