Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1684,R&F Properties,Diversified Financials,China,1300.0,270,3380.0,10080.0
2009,1415,R&F Properties,Diversified Financials,China,2020.0,730,7380.0,2450.0
2010,1357,R&F Properties,Diversified Financials,China,2250.0,460,8010.0,5130.0
