Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,278,Banco Popular Espanol,Banking,Spain,12660.0,1840,156450.0,19210.0
2009,343,Banco Popular Espanol,Banking,Spain,10310.0,1470,153430.0,5930.0
2010,359,Banco Popular Espanol,Banking,Spain,10000.0,1100,185500.0,8750.0
2011,569,Banco Popular Espanol,Banking,Spain,6927.0,790.0,174589.0,7977.0
2012,674,Banco Popular Espanol,Banking,Spain,7052.0,621.3,168609.0,7169.0
2013,877,Banco Popular Espanol,Banking,Spain,9087.0,-3246.7,203153.0,7806.0
2014,605,Banco Popular Espanol,Banking,Spain,8218.0,431.9,203732.0,16263.0
2015,746,Banco Popular Espanol,Banking,Spain,7672.0,438.3,195370.0,10958.0
2016,1206,Banco Popular Espanol,Banking,Spain,5206.0,116.9,172341.0,6218.0
2017,1467,Banco Popular Espanol,Banking,Spain,4259.0,-3855.5,156025.0,3589.0
