Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1395,Wyndham Worldwide,"Hotels, Restaurants & Leisure",United States,4360.0,400,10200.0,3940.0
2010,1387,Wyndham Worldwide,"Hotels, Restaurants & Leisure",United States,3750.0,290,9350.0,4240.0
2011,1519,Wyndham Worldwide,"Hotels, Restaurants & Leisure",United States,3851.0,380.0,9416.0,5421.0
2012,1534,Wyndham Worldwide,"Hotels, Restaurants & Leisure",United States,4254.0,417.0,9023.0,6603.0
2013,1455,Wyndham Worldwide,"Food, Drink & Tobacco",United States,4534.0,400.0,9463.0,8604.0
2014,1410,Wyndham Worldwide,"Hotels, Restaurants & Leisure",United States,5008.0,433.0,9741.0,9498.0
2015,1330,Wyndham Worldwide,"Hotels, Restaurants & Leisure",United States,5281.0,530.0,10080.0,11015.0
2016,1252,Wyndham Worldwide,"Hotels, Restaurants & Leisure",United States,5535.0,611.0,10153.0,8537.0
2017,1338,Wyndham Worldwide,"Hotels, Restaurants & Leisure",United States,5599.0,612.0,9819.0,8872.0
2018,1370,Wyndham Worldwide,"Hotels, Restaurants & Leisure",United States,5544.0,764.0,11099.0,11147.0
