Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,1281,Medipal Holdings,Drugs & Biotechnology,Japan,27242.0,21.0,12484.0,2185.0
2012,1242,Medipal Holdings,Drugs & Biotechnology,Japan,32034.0,20.5,15498.0,2989.0
2013,1248,Medipal Holdings,Drugs & Biotechnology,Japan,33223.0,140.7,15483.0,3216.0
2014,1332,Medipal Holdings,Drugs & Biotechnology,Japan,29538.0,237.2,13373.0,3624.0
2015,1405,Medipal Holdings,Drugs & Biotechnology,Japan,27425.0,209.9,12200.0,3051.0
2016,1389,Medipal Holdings,Drugs & Biotechnology,Japan,24741.0,235.0,13047.0,4080.0
2017,1299,Medipal Holdings,Drugs & Biotechnology,Japan,28215.0,295.9,13479.0,3677.0
2018,1389,Medipal Holdings,Drugs & Biotechnology,Japan,27867.0,296.1,15032.0,4902.0
2019,1378,Medipal Holdings,Drugs & Biotechnology,Japan,28780.0,311.0,15370.0,4907.0
2020,1413,Medipal Holdings,Drugs & Biotechnology,Japan,29748.0,318.5,15970.0,4112.0
2021,1428,Medipal Holdings,Drugs & Biotechnology,Japan,30049.0,249.9,16895.0,4181.0
2022,1548,Medipal Holdings,Drugs & Biotechnology,Japan,29849.0,331.4,15444.0,3349.0
