Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,206,L'Oreal Group,Consumer Durables,France,20830.0,2720,32130.0,72990.0
2009,176,L'Oreal Group,Consumer Durables,France,24430.0,2710,31320.0,39010.0
2010,152,L'Oreal Group,Consumer Durables,France,24360.0,2500,33380.0,63050.0
2011,193,L'Oreal Group,Consumer Durables,France,26099.0,2998.3,31417.0,67904.0
2012,209,L'Oreal Group,Consumer Durables,France,26351.0,3158.6,31417.0,70842.0
2013,177,L'Oreal Group,Consumer Durables,France,28884.0,3688.0,38964.0,94758.0
2014,172,L'Oreal Group,Consumer Durables,France,30504.0,3927.4,43127.0,98666.0
2015,178,L'Oreal Group,Consumer Durables,France,29887.0,6513.1,38798.0,106559.0
2016,198,L'Oreal Group,Consumer Durables,France,28008.0,3656.6,36621.0,102872.0
2017,198,L'Oreal Group,Consumer Durables,France,28581.0,3435.6,37581.0,107454.0
2018,207,L'Oreal Group,Consumer Durables,France,29353.0,4294.9,42435.0,134220.0
