Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,609,Hypo Real Estate,Diversified Financials,Germany,10330.0,720,208650.0,5780.0
2009,639,Hypo Real Estate,Diversified Financials,Germany,14750.0,670,580300.0,280.0
