Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1157,Fonciere des Regions,Diversified Financials,France,770.0,760,14090.0,5320.0
2009,1679,Fonciere des Regions,Diversified Financials,France,1520.0,-770,24130.0,2080.0
2010,1580,Fonciere des Regions,Diversified Financials,France,1380.0,-370,20000.0,4840.0
2011,1094,Fonciere des Regions,Real Estate,France,1111.0,839.6,19683.0,5694.0
2012,1466,Fonciere des Regions,Real Estate,France,1079.0,452.7,18947.0,4499.0
2014,1399,Fonciere des Regions,Real Estate,France,1212.0,452.0,23674.0,5780.0
2015,1530,Fonciere des Regions,Real Estate,France,1268.0,417.8,21255.0,6539.0
2016,1394,Fonciere des Regions,Real Estate,France,1002.0,534.0,20437.0,6173.0
2017,1308,Fonciere des Regions,Real Estate,France,1050.0,865.9,20648.0,6296.0
2018,1167,Fonciere des Regions,Real Estate,France,1116.0,1031.1,26180.0,8578.0
