Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2020,1958,Roku,Consumer Durables,United States,1129.0,-59.9,1470.0,15392.0
2021,1668,Roku,Consumer Durables,United States,1778.0,-17.5,2271.0,48353.0
