Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2012,805,Fuji Heavy Industries,Consumer Durables,Japan,19014.0,605.4,14316.0,6424.0
2013,683,Fuji Heavy Industries,Consumer Durables,Japan,18327.0,464.5,16412.0,12868.0
2014,419,Fuji Heavy Industries,Consumer Durables,Japan,23055.0,2540.3,16992.0,21315.0
2015,423,Fuji Heavy Industries,Consumer Durables,Japan,26078.0,2035.2,17243.0,26738.0
2016,330,Fuji Heavy Industries,Consumer Durables,Japan,26728.0,3380.9,20195.0,27645.0
