Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2015,1729,Tech Mahindra,IT Software & Services,India,3510.0,453.9,2743.0,9943.0
2016,1945,Tech Mahindra,IT Software & Services,India,4009.0,419.6,3335.0,6982.0
2017,1998,Tech Mahindra,IT Software & Services,India,4246.0,468.5,3615.0,6723.0
2018,1912,Tech Mahindra,IT Software & Services,India,4640.0,486.4,4516.0,9693.0
2019,1543,Tech Mahindra,IT Software & Services,India,4954.0,641.0,4672.0,11335.0
2020,1822,Tech Mahindra,IT Software & Services,India,5150.0,619.3,4994.0,7024.0
2021,1642,Tech Mahindra,IT Software & Services,India,5075.0,560.0,5184.0,13161.0
2022,1729,Tech Mahindra,IT Software & Services,India,5716.0,695.4,5514.0,16607.0
