Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2017,372,Biogen,Drugs & Biotechnology,United States,10502.0,3702.8,22877.0,58020.0
2018,425,Biogen,Drugs & Biotechnology,United States,11319.0,2964.4,26090.0,59587.0
2019,422,Biogen,Drugs & Biotechnology,United States,12053.0,4431.0,25289.0,44533.0
2020,366,Biogen,Drugs & Biotechnology,United States,12790.0,5878.8,26119.0,48439.0
2021,449,Biogen,Drugs & Biotechnology,United States,10608.0,4000.6,24619.0,40697.0
2022,706,Biogen,Drugs & Biotechnology,United States,10350.0,1556.1,23877.0,30861.0
