Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1153,Financiere de l'Odet,Transportation,France,7890.0,440,10440.0,2380.0
2009,1246,Financiere de l'Odet,Transportation,France,9340.0,280,10970.0,1160.0
2010,1540,Financiere de l'Odet,Transportation,France,10200.0,30,8890.0,1960.0
2011,1635,Financiere de l'Odet,Air Courier,France,8612.0,58.0,9836.0,2162.0
2012,1362,Financiere de l'Odet,Air Courier,France,11820.0,309.0,12209.0,2648.0
2013,1538,Financiere de l'Odet,Conglomerates,France,10996.0,287.3,11105.0,3156.0
2014,916,Financiere de l'Odet,Conglomerates,France,13081.0,577.6,19608.0,6002.0
2015,1132,Financiere de l'Odet,Conglomerates,France,14066.0,181.5,23118.0,7342.0
2016,1057,Financiere de l'Odet,Conglomerates,France,12003.0,329.4,23433.0,6283.0
2017,1378,Financiere de l'Odet,Conglomerates,France,11145.0,252.2,22184.0,5410.0
2018,879,Financiere de l'Odet,Conglomerates,France,20669.0,417.0,60278.0,7608.0
2019,1005,Financiere de l'Odet,Transportation,France,27163.0,145.0,60989.0,4362.0
2020,995,Financiere de l'Odet,Transportation,France,27805.0,137.0,63825.0,2725.0
2021,990,Financiere de l'Odet,Transportation,France,27483.0,244.0,62290.0,5161.0
2022,602,Financiere de l'Odet,Transportation,France,23368.0,3858.0,69025.0,5068.0
