Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2015,1969,KWG Property Holding,Diversified Financials,Hong Kong,1698.0,531.1,11532.0,2212.0
2016,1824,KWG Property Holding,Diversified Financials,Hong Kong,1326.0,542.6,12271.0,1974.0
2017,1721,KWG Property Holding,Diversified Financials,Hong Kong,1340.0,520.2,15935.0,2264.0
2018,1746,KWG Property Holding,Diversified Financials,Hong Kong,1696.0,537.3,20723.0,4462.0
