Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1967,Belle International Holdings,Consumer Durables,China,800.0,130,570.0,10390.0
2009,1812,Belle International Holdings,Consumer Durables,Hong Kong/China,1600.0,270,1850.0,3600.0
2010,1393,Belle International Holdings,Retailing,Hong Kong/China,2620.0,300,2480.0,9660.0
2011,1225,Belle International Holdings,Consumer Durables,Hong Kong-China,3597.0,519.7,3132.0,15206.0
2012,1123,Belle International Holdings,Consumer Durables,Hong Kong-China,4599.0,676.0,4022.0,15537.0
2013,1081,Belle International Holdings,Consumer Durables,Hong Kong-China,5208.0,690.0,4587.0,15303.0
2014,1277,Belle International Holdings,Consumer Durables,Hong Kong,5897.0,730.8,5534.0,8372.0
2015,1265,Belle International Holdings,Consumer Durables,Hong Kong,6051.0,724.8,5276.0,9943.0
2016,1445,Belle International Holdings,Consumer Durables,Hong Kong,6580.0,781.3,5398.0,5306.0
2017,1979,Belle International Holdings,Consumer Durables,Hong Kong,6297.0,384.0,4715.0,5406.0
