Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2020,1546,Enstar Group,Insurance,Bermuda,2004.0,938.1,19363.0,3203.0
2021,1317,Enstar Group,Insurance,Bermuda,1397.0,1755.0,21647.0,5685.0
