Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,876,Publicis Groupe,Media,France,5790.0,580,15090.0,7370.0
2009,754,Publicis Groupe,Media,France,6550.0,620,16360.0,4600.0
2010,684,Publicis Groupe,Media,France,6480.0,580,18160.0,7520.0
2011,691,Publicis Groupe,Media,France,7253.0,704.2,19944.0,10215.0
2012,719,Publicis Groupe,Media,France,7534.0,777.2,21248.0,10377.0
2013,615,Publicis Groupe,Media,France,8720.0,972.3,21764.0,14671.0
2014,589,Publicis Groupe,Media,France,9231.0,1051.5,23578.0,18401.0
2015,617,Publicis Groupe,Media,France,9623.0,955.0,24958.0,17569.0
2016,551,Publicis Groupe,Media,France,10647.0,999.1,27642.0,16180.0
2017,954,Publicis Groupe,Media,France,10555.0,-583.0,26259.0,15421.0
2018,697,Publicis Groupe,Media,France,10930.0,972.3,28555.0,16784.0
2019,666,Publicis Groupe,Media,France,11740.0,1084.0,30957.0,13392.0
2020,769,Publicis Groupe,Media,France,12313.0,941.3,36660.0,7032.0
2021,684,Publicis Groupe,Media,France,12298.0,656.6,36903.0,16275.0
2022,707,Publicis Groupe,Media,France,13874.0,1213.9,37352.0,15808.0
