Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1259,Attijariwafa Bank,Banking,Morocco,1410.0,240,19610.0,8850.0
2009,976,Attijariwafa Bank,Banking,Morocco,1520.0,320,27200.0,5440.0
2010,888,Attijariwafa Bank,Banking,Morocco,2800.0,500,36700.0,5960.0
2011,921,Attijariwafa Bank,Banking,Morocco,2915.0,491.0,36675.0,9831.0
2012,977,Attijariwafa Bank,Banking,Morocco,3120.0,519.0,40025.0,8278.0
2013,1044,Attijariwafa Bank,Banking,Morocco,3405.0,532.0,43481.0,6687.0
2014,1065,Attijariwafa Bank,Banking,Morocco,2793.0,487.6,44948.0,7878.0
2015,1138,Attijariwafa Bank,Banking,Morocco,3133.0,517.9,44339.0,7730.0
2016,1148,Attijariwafa Bank,Banking,Morocco,3230.0,461.4,41455.0,7160.0
2017,1182,Attijariwafa Bank,Banking,Morocco,3334.0,485.1,42364.0,7540.0
2018,1123,Attijariwafa Bank,Banking,Morocco,3719.0,555.4,50891.0,10035.0
2019,1143,Attijariwafa Bank,Banking,Morocco,4128.0,608.0,53260.0,8732.0
2020,1138,Attijariwafa Bank,Banking,Morocco,4276.0,604.8,55711.0,7107.0
2021,1554,Attijariwafa Bank,Banking,Morocco,4226.0,318.0,63803.0,9395.0
2022,1429,Attijariwafa Bank,Banking,Morocco,4714.0,572.0,64439.0,9589.0
