Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,276,Dominion Resources,Utilities,United States,15670.0,2700,39120.0,22960.0
2009,225,Dominion Resources,Utilities,United States,16290.0,1830,42050.0,17610.0
2010,250,Dominion Resources,Utilities,United States,15130.0,1290,42550.0,22870.0
2011,254,Dominion Resources,Utilities,United States,15197.0,2808.0,42817.0,26434.0
2012,315,Dominion Resources,Utilities,United States,14379.0,1408.0,45614.0,28689.0
2013,589,Dominion Resources,Utilities,United States,13093.0,302.0,46838.0,32729.0
2014,318,Dominion Resources,Utilities,United States,13165.0,1697.0,50096.0,40945.0
2015,340,Dominion Resources,Utilities,United States,12946.0,1310.0,54327.0,42781.0
2016,303,Dominion Resources,Utilities,United States,11581.0,1899.0,58797.0,43169.0
2017,283,Dominion Resources,Utilities,United States,11404.0,2123.0,71610.0,48745.0
2018,302,Dominion Resources,Utilities,United States,12662.0,3007.0,77354.0,42220.0
