Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2019,304,Raytheon Technologies,Aerospace & Defense,United States,27058.0,2909.0,31864.0,51138.0
2020,86,Raytheon Technologies,Aerospace & Defense,United States,77097.0,5537.0,139716.0,56136.0
2021,378,Raytheon Technologies,Aerospace & Defense,United States,63519.0,-3519.0,162153.0,118584.0
2022,109,Raytheon Technologies,Aerospace & Defense,United States,64360.0,3864.0,161404.0,149757.0
