Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2010,1884,Luzhou Laojiao,"Food, Drink & Tobacco",China,530.0,190,750.0,6790.0
2011,1636,Luzhou Laojiao,"Food, Drink & Tobacco",China,592.0,323.2,1026.0,9755.0
2012,1676,Luzhou Laojiao,"Food, Drink & Tobacco",China,764.0,334.6,1199.0,10027.0
2013,1773,Luzhou Laojiao,"Food, Drink & Tobacco",China,1256.0,461.5,1946.0,6605.0
