Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1261,Noble Group,Transportation,Hong Kong/China,23500.0,260,6690.0,4180.0
2009,875,Noble Group,Transportation,Hong Kong/China,36090.0,580,8110.0,2260.0
2010,533,Noble Group,Conglomerates,Hong Kong/China,36090.0,580,10660.0,8720.0
2011,539,Noble Group,Conglomerates,Hong Kong-China,56665.0,605.2,17165.0,9603.0
2012,678,Noble Group,Conglomerates,Hong Kong-China,80870.0,432.1,19681.0,7210.0
2013,713,Noble Group,Conglomerates,Hong Kong-China,94045.0,471.3,19700.0,6183.0
2014,975,Noble Group,Conglomerates,Hong Kong,97895.0,228.1,19712.0,6290.0
2015,1098,Noble Group,Conglomerates,Hong Kong,85755.0,132.0,20084.0,4642.0
2016,1174,Noble Group,Conglomerates,Hong Kong,66589.0,-1742.8,17196.0,2245.0
2017,1355,Noble Group,Conglomerates,Hong Kong,46515.0,-12.1,12357.0,1752.0
2018,1600,Noble Group,Conglomerates,Hong Kong,25914.0,-4927.6,4811.0,77.0
