Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,1035,Bank Rakyat Indonesia,Banking,Indonesia,2510.0,470,17080.0,9690.0
2009,988,Bank Rakyat Indonesia,Banking,Indonesia,2650.0,510,21560.0,3800.0
2010,843,Bank Rakyat Indonesia,Banking,Indonesia,2740.0,530,22390.0,9490.0
2011,692,Bank Rakyat Indonesia,Banking,Indonesia,4078.0,774.7,33532.0,14333.0
2012,479,Bank Rakyat Indonesia,Banking,Indonesia,5932.0,1659.1,51532.0,18374.0
2013,461,Bank Rakyat Indonesia,Banking,Indonesia,6031.0,1942.8,56997.0,22370.0
2014,484,Bank Rakyat Indonesia,Banking,Indonesia,6304.0,2042.9,51453.0,21807.0
2015,457,Bank Rakyat Indonesia,Banking,Indonesia,6939.0,2043.3,64752.0,24854.0
2016,429,Bank Rakyat Indonesia,Banking,Indonesia,7128.0,1895.7,63723.0,20375.0
2017,386,Bank Rakyat Indonesia,Banking,Indonesia,8291.0,1969.5,74496.0,24166.0
2018,415,Bank Rakyat Indonesia,Banking,Indonesia,9258.0,2213.9,81296.0,27690.0
