Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2020,1801,Kirkland Lake Gold,Materials,Canada,1379.0,559.4,2558.0,8684.0
2021,1802,Kirkland Lake Gold,Materials,Canada,2457.0,785.3,7081.0,10088.0
