Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2010,1646,Commercial International Bank,Banking,Egypt,1000.0,280,11680.0,3280.0
2011,1914,Commercial International Bank,Banking,Egypt,1079.0,283.1,12973.0,3641.0
2013,1966,Commercial International Bank,Banking,Egypt,1494.0,331.1,14752.0,2801.0
2014,1750,Commercial International Bank,Banking,Egypt,1725.0,437.2,16371.0,4783.0
2015,1512,Commercial International Bank,Banking,Egypt,2014.0,485.6,20114.0,6250.0
2016,1367,Commercial International Bank,Banking,Egypt,2288.0,612.9,22925.0,5547.0
2017,1699,Commercial International Bank,Banking,Egypt,2234.0,596.8,14757.0,4999.0
2019,1824,Commercial International Bank,Banking,Egypt,2378.0,538.0,19111.0,6182.0
2020,1456,Commercial International Bank,Banking,Egypt,2812.0,701.6,24096.0,5965.0
2021,1524,Commercial International Bank,Banking,Egypt,2955.0,647.4,27199.0,5122.0
2022,1627,Commercial International Bank,Banking,Egypt,3225.0,847.1,31715.0,4481.0
