Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2011,1945,Tsukuba Bank,Banking,Japan,347.0,-16.6,22015.0,288.0
2012,1956,Tsukuba Bank,Banking,Japan,582.0,33.9,25030.0,295.0
2013,1967,Tsukuba Bank,Banking,Japan,520.0,28.5,26515.0,381.0
