Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2008,545,Ingersoll Rand,Conglomerates,Bermuda,8760.0,3970,14380.0,11400.0
2009,874,Ingersoll Rand,Conglomerates,Bermuda,13230.0,-2620,20920.0,4520.0
2010,518,Ingersoll Rand,Conglomerates,Ireland,13200.0,450,19990.0,10500.0
2011,528,Ingersoll Rand,Conglomerates,Ireland,14079.0,642.2,19991.0,15335.0
2012,762,Ingersoll Rand,Conglomerates,Ireland,14782.0,343.2,18754.0,12216.0
2013,541,Ingersoll Rand,Conglomerates,Ireland,14035.0,1018.6,18493.0,16413.0
2014,686,Ingersoll Rand,Conglomerates,Ireland,12351.0,615.9,17658.0,15893.0
2015,644,Ingersoll Rand,Conglomerates,Ireland,12891.0,931.8,17298.0,17866.0
2016,662,Ingersoll Rand,Conglomerates,Ireland,13301.0,664.6,16739.0,16591.0
2017,547,Ingersoll Rand,Conglomerates,Ireland,13509.0,1476.2,17397.0,21441.0
2018,619,Ingersoll Rand,Conglomerates,Ireland,14582.0,1305.9,18365.0,22024.0
2021,1747,Ingersoll Rand,Capital Goods,United States,4910.0,-33.3,16059.0,21124.0
2022,1542,Ingersoll Rand,Capital Goods,United States,5393.0,757.4,15154.0,18742.0
