Year,Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
2018,1313,Foshan Haitian Flavouring and Food,"Food, Drink & Tobacco",China,2277.0,566.9,2604.0,28904.0
2019,1234,Foshan Haitian Flavouring and Food,"Food, Drink & Tobacco",China,2546.0,660.0,2936.0,34752.0
2020,1073,Foshan Haitian Flavouring and Food,"Food, Drink & Tobacco",China,2870.0,787.8,3560.0,47072.0
2021,967,Foshan Haitian Flavouring and Food,"Food, Drink & Tobacco",China,3271.0,927.7,4518.0,82962.0
2022,1150,Foshan Haitian Flavouring and Food,"Food, Drink & Tobacco",China,3843.0,1034.3,5231.0,58046.0
